email_id,subject,sender,body,label,raw_email
phishing_99,Payment Failed - Action Required,billing@verify-account.ml,"Hello,

Your recent payment has failed. Please update your payment information:
http://scam-site.ga/update

Your account will be suspended if not updated within 48 hours.

Thanks,
Billing Department",1,"Content-Type: multipart/mixed; boundary=""===============0452364827537188261==""
MIME-Version: 1.0
Subject: Payment Failed - Action Required
From: billing@verify-account.ml
To: user@example.com
Date: Sun, 13 Jul 2025 09:06:36 
Message-ID: <537710.173138@example.com>

--===============0452364827537188261==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Hello,

Your recent payment has failed. Please update your payment information:
http://scam-site.ga/update

Your account will be suspended if not updated within 48 hours.

Thanks,
Billing Department
--===============0452364827537188261==--
"
phishing_100,Congratulations! You've Won $1000,winner@verify-account.ml,"Congratulations!

You have been selected to receive $1000! Click here to claim:
http://scam-site.ga/update

This offer expires in 24 hours.

Lottery Commission",1,"Content-Type: multipart/mixed; boundary=""===============0694352673580857640==""
MIME-Version: 1.0
Subject: Congratulations! You've Won $1000
From: winner@verify-account.ml
To: user@example.com
Date: Sun, 27 Jul 2025 09:06:36 
Message-ID: <613543.183804@example.com>

--===============0694352673580857640==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Congratulations!

You have been selected to receive $1000! Click here to claim:
http://scam-site.ga/update

This offer expires in 24 hours.

Lottery Commission
--===============0694352673580857640==--
"
legitimate_1,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============6248798396209412976==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sun, 27 Jul 2025 09:06:36 
Message-ID: <420405.660599@example.com>

--===============6248798396209412976==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============6248798396209412976==--
"
legitimate_2,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============1460680451969934400==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 29 Jul 2025 09:06:36 
Message-ID: <446058.145215@example.com>

--===============1460680451969934400==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============1460680451969934400==--
"
legitimate_3,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============3987257548128655995==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Wed, 16 Jul 2025 09:06:36 
Message-ID: <735348.101049@example.com>

--===============3987257548128655995==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============3987257548128655995==--
"
legitimate_4,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============8806307541584022212==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sat, 12 Jul 2025 09:06:36 
Message-ID: <117294.465802@example.com>

--===============8806307541584022212==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============8806307541584022212==--
"
legitimate_5,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============3591499046515660656==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 03 Aug 2025 09:06:36 
Message-ID: <120383.709515@example.com>

--===============3591499046515660656==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============3591499046515660656==--
"
legitimate_6,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============4594156928984769192==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Thu, 17 Jul 2025 09:06:36 
Message-ID: <608065.264684@example.com>

--===============4594156928984769192==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============4594156928984769192==--
"
legitimate_7,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============1345489103709815985==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Fri, 01 Aug 2025 09:06:36 
Message-ID: <686409.316189@example.com>

--===============1345489103709815985==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============1345489103709815985==--
"
legitimate_8,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============3585399053987573372==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sat, 19 Jul 2025 09:06:36 
Message-ID: <601406.939165@example.com>

--===============3585399053987573372==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============3585399053987573372==--
"
legitimate_9,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============6185732339512440436==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 13 Jul 2025 09:06:36 
Message-ID: <933271.881304@example.com>

--===============6185732339512440436==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============6185732339512440436==--
"
legitimate_10,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============8150724993710559185==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Wed, 30 Jul 2025 09:06:36 
Message-ID: <380916.824726@example.com>

--===============8150724993710559185==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============8150724993710559185==--
"
legitimate_11,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============4289515725027806719==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sat, 02 Aug 2025 09:06:36 
Message-ID: <985184.262498@example.com>

--===============4289515725027806719==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============4289515725027806719==--
"
legitimate_12,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============0927211798232853686==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 27 Jul 2025 09:06:36 
Message-ID: <846473.801973@example.com>

--===============0927211798232853686==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============0927211798232853686==--
"
legitimate_13,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============6530146447949225685==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Mon, 21 Jul 2025 09:06:36 
Message-ID: <382825.708145@example.com>

--===============6530146447949225685==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============6530146447949225685==--
"
legitimate_14,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============1436566905191443924==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Thu, 31 Jul 2025 09:06:36 
Message-ID: <863342.811532@example.com>

--===============1436566905191443924==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============1436566905191443924==--
"
legitimate_15,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============4730865489052619166==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 27 Jul 2025 09:06:36 
Message-ID: <341937.249578@example.com>

--===============4730865489052619166==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============4730865489052619166==--
"
legitimate_16,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============5153794815676499936==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Tue, 29 Jul 2025 09:06:36 
Message-ID: <928223.462037@example.com>

--===============5153794815676499936==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============5153794815676499936==--
"
legitimate_17,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============1414995601383514155==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Thu, 07 Aug 2025 09:06:36 
Message-ID: <635418.875551@example.com>

--===============1414995601383514155==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============1414995601383514155==--
"
legitimate_18,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============8868833721904024098==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Thu, 17 Jul 2025 09:06:36 
Message-ID: <125054.537510@example.com>

--===============8868833721904024098==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============8868833721904024098==--
"
legitimate_19,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============6523294070125267262==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Mon, 28 Jul 2025 09:06:36 
Message-ID: <410720.856116@example.com>

--===============6523294070125267262==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============6523294070125267262==--
"
legitimate_20,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============4113788045424826785==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sat, 26 Jul 2025 09:06:36 
Message-ID: <226218.871795@example.com>

--===============4113788045424826785==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============4113788045424826785==--
"
legitimate_21,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============6888334035443068690==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Wed, 06 Aug 2025 09:06:36 
Message-ID: <473710.958679@example.com>

--===============6888334035443068690==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============6888334035443068690==--
"
legitimate_22,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============4597106604945314147==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Fri, 01 Aug 2025 09:06:36 
Message-ID: <820706.585203@example.com>

--===============4597106604945314147==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============4597106604945314147==--
"
legitimate_23,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============6888821797911929570==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sun, 13 Jul 2025 09:06:36 
Message-ID: <134660.640590@example.com>

--===============6888821797911929570==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============6888821797911929570==--
"
legitimate_24,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============7349130209798647714==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Tue, 22 Jul 2025 09:06:36 
Message-ID: <869745.385671@example.com>

--===============7349130209798647714==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============7349130209798647714==--
"
legitimate_25,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============3013784403993045221==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 05 Aug 2025 09:06:36 
Message-ID: <307568.206892@example.com>

--===============3013784403993045221==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============3013784403993045221==--
"
legitimate_26,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============7850132710028565388==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 05 Aug 2025 09:06:36 
Message-ID: <945025.246881@example.com>

--===============7850132710028565388==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============7850132710028565388==--
"
legitimate_27,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============0786009452507768662==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 22 Jul 2025 09:06:36 
Message-ID: <635958.995007@example.com>

--===============0786009452507768662==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============0786009452507768662==--
"
legitimate_28,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============9217323565236041940==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Fri, 25 Jul 2025 09:06:36 
Message-ID: <844358.933538@example.com>

--===============9217323565236041940==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============9217323565236041940==--
"
legitimate_29,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============4009899981484786253==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sat, 12 Jul 2025 09:06:36 
Message-ID: <820419.436168@example.com>

--===============4009899981484786253==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============4009899981484786253==--
"
legitimate_30,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============7083009047323434143==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 20 Jul 2025 09:06:36 
Message-ID: <111173.430442@example.com>

--===============7083009047323434143==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============7083009047323434143==--
"
legitimate_31,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============2072357066050575682==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Mon, 28 Jul 2025 09:06:36 
Message-ID: <563221.620215@example.com>

--===============2072357066050575682==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============2072357066050575682==--
"
legitimate_32,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============1017911713469683619==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Fri, 18 Jul 2025 09:06:36 
Message-ID: <528317.985393@example.com>

--===============1017911713469683619==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============1017911713469683619==--
"
legitimate_33,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============6405851894971352555==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 15 Jul 2025 09:06:36 
Message-ID: <644362.705443@example.com>

--===============6405851894971352555==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============6405851894971352555==--
"
